AuthorID,Author,Date_original,Date,Content,Attachments,Reactions,
1.85E+17,charliecurve,2020/8/20 上午10:56,2020/8/20,"Speaking for myself, I'm hoping it doesn't turn into a whale war and that incentive to game the system to their own advantage will be reduced",,,
1.85E+17,charliecurve,2020/8/20 上午10:57,2020/8/20,It's a very flexible DAO so if there's abuse voters will be able to stop it,,,
2.55E+17,vany365,2020/8/20 上午11:03,2020/8/20,@Charlie can a pool be voted to 0 weight or is 1 minimum?,,,
2.55E+17,vany365,2020/8/20 上午11:05,2020/8/20,"I’d hope there is a minimum weight for each pool, unless that’s the mechanism to shut down unwanted pools. But I feel like that would be a DAO vote and not a gauge weight vote",,,
5.42E+17,Nub#3298,2020/8/20 上午11:06,2020/8/20,"> @Charlie can a pool be voted to 0 weight or is 1 minimum?
@vany busd is already at .1% weight 🙂",,,
1.85E+17,charliecurve,2020/8/20 上午11:06,2020/8/20,Yeah a pool can go to 0,,,
2.55E+17,vany365,2020/8/20 上午11:09,2020/8/20,Can the DAO set a minimum? I feel like that’s a lot of power in weight gauge voting to essentially remove the crv incentive from a pool,,,
2.55E+17,vany365,2020/8/20 上午11:12,2020/8/20,"I continue to learn. I keep thinking curve DAO will be like MakerDAO where they have vote  to change rates, but that’s just not the case here. The DAO has zero power of pool weight",,,
5.42E+17,Nub#3298,2020/8/20 上午11:16,2020/8/20,"@Charlie Hey Charlie, if I were looking to maximize my CRV return as an LP, I assume I need to consider CRV distribution with relative weight gauge and what my total percentage of the specific pool would be. Do you know if a tool has already been created for this, where i can just plug in my number and it gives me a graphical output over time of return relative the pool and current weights?",,,
2.55E+17,vany365,2020/8/20 上午11:19,2020/8/20,On the curve.fi homepage the apy provided when you scroll down is adjusted for pool size,,👍 (1),
1.85E+17,charliecurve,2020/8/20 上午11:36,2020/8/20,"> @Charlie Hey Charlie, if I were looking to maximize my CRV return as an LP, I assume I need to consider CRV distribution with relative weight gauge and what my total percentage of the specific pool would be. Do you know if a tool has already been created for this, where i can just plug in my number and it gives me a graphical output over time of return relative the pool and current weights?
@Nub soon tm",,👀 (1),
4.13E+17,bonsfi,2020/8/20 下午12:42,2020/8/20,Could somebody give a link that explains how locking influences incentives? Thanks!,,,
1.85E+17,charliecurve,2020/8/20 下午12:43,2020/8/20,https://guides.curve.fi/how-to-boost-your-crv-rewards-by-vote-locking/,,,
4.13E+17,bonsfi,2020/8/20 下午12:48,2020/8/20,Thanks @Charlie !,,,
4.74E+17,L.F.N#8132,2020/8/20 下午2:40,2020/8/20,Hi anyone,,,
4.74E+17,L.F.N#8132,2020/8/20 下午2:41,2020/8/20,Any calculator to estimate my rewards on $ value?,,,
7.26E+17,megawhiz,2020/8/20 下午3:39,2020/8/20,"Now that BTC pools on Curve have been significantly weakened, where are people taking their BTCs to? Is there a better protocol with more returns?",,,
7.26E+17,megawhiz,2020/8/20 下午3:42,2020/8/20,"In general this voting mechanism on Curve has a lot to be desired for. The BTC pool's liquidity has fallen by over 60% since yesterday after the vote. Given that, BTC LPs will likely not earn CRVs. This locks them out for future voting as well. This creates a chain effect where there is no turning around for these BTC pools on CRV. And that is quite concerning.",,💯 (1),
9.47E+16,jiecut#9734,2020/8/20 下午5:36,2020/8/20,"Yup, would be great to have a guage weight change forecast.",,,
1.85E+17,charliecurve,2020/8/20 下午5:37,2020/8/20,We're still catching up on a ton of things,,,
1.85E+17,charliecurve,2020/8/20 下午5:37,2020/8/20,But obviously once the DAO/gov forum is launched we can start working on all those UI things that need to be there,,,
6.61E+17,guilavigs#6510,2020/8/20 下午7:24,2020/8/20,"Why focus so much on BTC, we stay, pools change, #crvforever",,,
7.26E+17,megawhiz,2020/8/20 下午9:02,2020/8/20,"> Why focus so much on BTC, we stay, pools change, #crvforever
@guilavigs ppl care about yields on the tokens they hold. Let us not make generic statements like this. We all know LPs are very fickle and will take their money to the next protocol that provides higher yield in a hot second.",,,
2.70E+17,amplice,2020/8/20 下午9:45,2020/8/20,"> 
> Why focus so much on BTC, we stay, pools change, #crvforever
> @guilavigs i am as far a fan of BTC as there exists (who is stil into crypto)",,,
2.70E+17,amplice,2020/8/20 下午9:46,2020/8/20,but the more assets that are on Curve,,,
2.70E+17,amplice,2020/8/20 下午9:46,2020/8/20,"the higher total liquidity, the better the trading volume, the more fees there are which can in part accrue to CRV token holders",,,
2.70E+17,amplice,2020/8/20 下午9:47,2020/8/20,if the idea is that CRV holders can eventually vote for some portion of trading fees (or pool incentives or anything) to go to them,,,
2.70E+17,amplice,2020/8/20 下午9:47,2020/8/20,the long term play is to grow CRV trading volumes/liquidity as high as possible,,,
2.70E+17,amplice,2020/8/20 下午9:48,2020/8/20,which means letting BTC people deposit BTC and feel included and goldbugs do the same and people who have EUR tokens or whatever in the future,,,
2.70E+17,amplice,2020/8/20 下午9:49,2020/8/20,this is why this gauge weights thing is so incredibly dumb - it leads to internal factional conflict rather than everybody having the eye on the prize --> how to accrue max value to CRV holders LONGER term,,,
2.70E+17,amplice,2020/8/20 下午9:49,2020/8/20,you scare away the already factionally-minded BTCers and they're not going to come back,,,
2.70E+17,amplice,2020/8/20 下午9:49,2020/8/20,you've lost a user for life,,,
2.70E+17,amplice,2020/8/20 下午10:14,2020/8/20,literally can't imagine a worse mechanism to incentive cooperation than a weekly free for all where everybody will only ever act in a self interested way,,,
3.82E+17,michwill#0866,2020/8/21 上午12:15,2020/8/21,"Well, acting in self-interested way is bound to find an equilibrium eventually",,,
3.82E+17,michwill#0866,2020/8/21 上午12:15,2020/8/21,It incentivizes everyone to have a skin in the game and be interested in this governance mechanism,,,
3.82E+17,michwill#0866,2020/8/21 上午12:15,2020/8/21,In addition,,,
3.82E+17,michwill#0866,2020/8/21 上午12:16,2020/8/21,Imagine a Balancer-like system but without manual whitelisting,,,
3.82E+17,michwill#0866,2020/8/21 上午12:16,2020/8/21,Say you have tokens A/B,,,
3.82E+17,michwill#0866,2020/8/21 上午12:16,2020/8/21,"You wrap them as [A/B] in a pool, put in another pool [[A/B], A]",,,
3.82E+17,michwill#0866,2020/8/21 上午12:16,2020/8/21,"Take that, put in another pool",,,
3.82E+17,michwill#0866,2020/8/21 上午12:17,2020/8/21,"By putting pools one in another, you could theoretically earn infinite rewards with the same funds",,,
3.82E+17,michwill#0866,2020/8/21 上午12:17,2020/8/21,So one has to penalize that behavior manually,,,
3.82E+17,michwill#0866,2020/8/21 上午12:18,2020/8/21,The gauge system as it is on Curve would allow to instead take power _from_ a normal pool and put it into a pool-in-pool system. And there's nothing to be gamed here then,,,
3.82E+17,michwill#0866,2020/8/21 上午12:19,2020/8/21,Isn't that the spirit of free market when users act in self-interested way to find some equilibrium?,,Curve (4),
1.53E+17,c2tp,2020/8/21 上午12:39,2020/8/21,im still on the fence about it.  hopefully it all kind of balances out but it could turn into a sort of monopoly of one pool.  makes other pools die out as well as makes new pools hard to bootstrap,,👍 (2),
1.50E+17,dripdrop#3124,2020/8/21 上午12:40,2020/8/21,"Great points on the above. I originally expected it would be calculated similar to the prelaunch distribution (doesn’t matter which pool, just the $ equivalent % of total locked across the whole system). No thinking required. 

But the gauge weight system? It’s a fair game, but one that is pretty dang complex for mere mortals. For those that can put in the time and effort, this can be quite a fun hobby though. One benefit is long term engagement—certainly there will be huge user guides and forums dedicated to this hobby of gauge maximizing strategies. (Early crypto like Bitcoin was awesome but one couldn’t really “do�?anything with it. This current wave of gov coins are all super fun, lots to play with, vote lock, stake, farm, amm)",,👍 (3),
1.53E+17,c2tp,2020/8/21 上午12:40,2020/8/21,like a more hybrid esque stance might be better? where a good chunk of crv is distributed based on some oracle but with a bit of a bonus based on voting,,,
1.53E+17,c2tp,2020/8/21 上午12:43,2020/8/21,"what would be best for curve would be to have options on stable coins, btc, eth, gold etc
like i dont want to sell my btc just because the stable coin pool is higher.  people want to have exposure to the asset they want.

however if most of the muscle has voting rights pointed at something like ypool.   then creating a btc/btc,  eth/eth,  gold/gold ecosystem sounds harder to do.  which should be a goal for Curve, to increase its asset space and grow overall liquidity and fees",,,
2.70E+17,amplice,2020/8/21 上午12:48,2020/8/21,"> Well, acting in self-interested way is bound to find an equilibrium eventually
@michwill yes, but equilibrium within curve ecosystem does not necessarily lead to best thing for th curve project / stakeholders

one possible equilibrium is one pool with the most clout votes itself all rewards, all people move to that pool, other pools dry up in liquidity and become unuseful. Curve becomes effectively a single pool product.  that is one equilibrium, but that doesn't mean its a good thing for the project",,,
2.70E+17,amplice,2020/8/21 上午12:49,2020/8/21,the way the system is currently designed with gauge weights (and the way it was poorly announced/publicized) promote internal conflict rather than internal cooperation which damages the entire project's ability to tackle external challenges (and opportunities),,👍 (2),
2.70E+17,amplice,2020/8/21 上午12:51,2020/8/21,"i mean TLDR if we're fighting amongst ourselves (which gauge weights definitely incentivizes) we're not focused on fighting the ""enemy"" (how to best grow the whole project so all token holders benefit)",,💯 (3),
3.82E+17,michwill#0866,2020/8/21 上午1:26,2020/8/21,"> makes new pools hard to bootstrap
That's actually not true. Imagine you provide 1% of voting power (and the SuperWhale having 99%), to bootstrap a new pool. If pool has 0.001% funds in it, it has 100x returns vs other pools, so it quickly grows to around 1% of TVL",,,
3.82E+17,michwill#0866,2020/8/21 上午1:26,2020/8/21,(and that's certainly enough),,,
3.82E+17,michwill#0866,2020/8/21 上午1:27,2020/8/21,"@dripdrop yeah, not the easiest system indeed. Though, provides some filtering as to who wants to participate in governance and whonot",,,
3.82E+17,michwill#0866,2020/8/21 上午1:28,2020/8/21,"> like i dont want to sell my btc just because the stable coin pool is higher.  people want to have exposure to the asset they want.
Indeed. Borrowing agaisnt wBTC (on Aave or Compound) and putting on Curve is good",,,
3.82E+17,michwill#0866,2020/8/21 上午1:29,2020/8/21,"> one possible equilibrium is one pool with the most clout votes itself all rewards
Don't forget that rewards per dollar drop as more deposits come in",,,
3.82E+17,michwill#0866,2020/8/21 上午1:31,2020/8/21,"I mean, look",,,
3.82E+17,michwill#0866,2020/8/21 上午1:31,2020/8/21,"First, the incentives were super-shifted to susd pool (b/c incentives from Synthetix)",,,
3.82E+17,michwill#0866,2020/8/21 上午1:31,2020/8/21,Then to Y pool (b/c YFI),,,
3.82E+17,michwill#0866,2020/8/21 上午1:32,2020/8/21,"Now when we have CRV, compound pool has more liquidity than before",,,
3.82E+17,michwill#0866,2020/8/21 上午1:34,2020/8/21,"So arguably, liquidity distribution is more decentralized than before",,,
3.82E+17,michwill#0866,2020/8/21 上午1:35,2020/8/21,"If APY was proportional to _just_ weight, not `weight / pool_liquidity` - that'd be bad btw",,,
3.82E+17,michwill#0866,2020/8/21 上午1:35,2020/8/21,The most-voted pool would grow and grow in an unbounded way in such case,,Curve (3),
1.53E+17,c2tp,2020/8/21 上午1:57,2020/8/21,"> So arguably, liquidity distribution is more decentralized than before

like i see the point from both sides so its hard to say for me.   but for example the shift of susd, y, comp is an easy shift because its the same asset class basically.  when curve has usd/usd. btc/btc, eth,eth, euro/euro, gold/gold  it still seems like theyll get pushed out .
So if someone can throw in 1% of voting rights to say give the gold pool a boost,  the initial returns will be good since no one is in the pool but the max liquidity still hits a limiting factor up to 1%.

but then you could say well all those new people in the pool could vote to expand it etc.   and maybe that works out?  this is why im still in on the fence just cause I cant discern that it will because old voting power doesnt go away and should always be able to keep 99% of votes in their favor.",,,
6.28E+17,Magnus#7916,2020/8/21 上午5:16,2020/8/21,"Thanks for weighing in (badum-tsch) on the topic @michwill. I guess from your perspective you've lived and breathed this the last months, you know the system inside out, and have done lots of analysis on what sort of behavior the incentives will trigger. The rest of us have to figure things out as the features are being dropped. I think it's good that you share your thoughts, especially now between launch and DAO.",,,
