AuthorID,Author,Date_original,Date,Content,Attachments,Reactions,,,
8.30886E+17,0xbeny,2023/7/5 上午7:58,2023/7/5 ,"Hi there!
This is Beny from the XDC Network.
throughout the session that i had with @Sepehr regarding the integration the Aragon OSX on the XDC network, He recommend me to fork the entire protocol since it's the fastest path. and i'd like to share what are our requirements that we need a DAO framework. also @Sepehr suggested me to connect to @juliettech throughout this integration. 
I've attached our requirements and high level document:
https://www.xdc.dev/riteshkakkad/daofin-draft-decentralizing-xdcs-ecosystem-development-1da

Maybe this integration opens the door to make a partnership 🙂

Feel free to share your time slot to jump into a call.",,,,,
9.0972E+17,abuusama,2023/7/6 上午4:40,2023/7/6 ,Started a thread.,,,,,
7.74732E+17,.hashlog,2023/7/6 下午4:05,2023/7/6 ,@everyone is there any chance Aragon is working on the ability to enable DAOs to vote on code changes and ultimately control the code? Maybe that’s actually a dumb idea. Maybe DAOs are fine now.,,,,,
2.10379E+17,plopmenz,2023/7/7 上午3:10,2023/7/7 ,My team and me actually made a plugin for this hehe,,,,,
2.10379E+17,plopmenz,2023/7/7 上午3:10,2023/7/7 ,https://dao.secureseco.org/governance/proposals/3,,,,,
2.10379E+17,plopmenz,2023/7/7 上午3:11,2023/7/7 ,Here you can see it in action,,,,,
2.10379E+17,plopmenz,2023/7/7 上午3:11,2023/7/7 ,Is that what you had in mind?,,,,,
8.80794E+17,juliettech,2023/7/7 上午4:49,2023/7/7 ,Started a thread.,,,,,
2.5669E+17,smokyish,2023/7/7 下午2:07,2023/7/7 ,"DAO Dungeon Announcement
 
DAO Dungeon is a round-based multiplayer governance mini-game explicitly built for Decentralized Autonomous Organizations (DAOs).
 
This unique game brings strategy and collaboration to life on Twitter, all powered by an advanced AI language model, ChatGPT-4. Each round unfolds in a Twitter thread, where DAOs interact, strategize, and apply their blockchain and cryptographic knowledge in a stimulating environment.
 
https://shutterprotodao.discourse.group/t/dao-dungeon-announcement/42",,"😱 (1),👍 (1)",,,
2.10379E+17,plopmenz,2023/7/7 下午3:13,2023/7/7 ,Started a thread.,,,,,
1.058E+18,simp1ejackk,2023/7/7 下午10:36,2023/7/7 ,Any chance yall would integrate ALGORAND/ARC/ASA??,,,,,
7.74732E+17,.hashlog,2023/7/10 上午1:28,2023/7/10,Saw your message elsewhere and replied there. That’s an incredible plugin.,,😎 (1),,,
8.80794E+17,juliettech,2023/7/10 上午7:58,2023/7/10,Started a thread.,,,,,
7.29327E+17,IharDabmrouski#0125,2023/7/10 上午8:28,2023/7/10,"@juliettech Hello, i want to create a new alternative ui for existing dao, but there is a problem that my customer wants to use old aragon version. How i can do that?",,,,,
7.99286E+17,tradetalker,2023/7/10 上午8:56,2023/7/10,Hi i want to create a new DAO but i cant approve this transaction? Is this a bug or how can i fix this? Thank you in advance! 😎,https://cdn.discordapp.com/attachments/1036975360551702568/1127946542070890526/Schermafbeelding_2023-07-10_om_14.53.39.png,,,,
2.37976E+17,whitetails,2023/7/10 上午9:11,2023/7/10,"@Eskil read #deleted-channel . Try using a VPN, that worked for me",,,,,
7.99286E+17,tradetalker,2023/7/10 上午9:18,2023/7/10,Thank you!,,👍 (1),,,
8.80794E+17,juliettech,2023/7/10 上午9:33,2023/7/10,Started a thread.,,,,,
8.07644E+17,shawnzywonzie,2023/7/13 下午1:38,2023/7/13,"Hey there @DAO Builders !!!

We've launched a special edition POAP to commemorate the *first 500* and **next 5000** DAOs! :AragonProject1: 

If you have launched a DAO using Aragon you're eligible to collect your special edition DAO Builder POAP to celebrate building a DAO on the Aragon App! 🎉

If you haven't launched a DAO yet, *its not too late!* :oooohh_yeeaahhh: 

Check out this blog post to learn how you can claim your POAP:
https://blog.aragon.org/build-your-dao-and-collect-a-special-edition-poap/",,"Rocket (10),mind_blown (5)",,,
2.3071E+17,rob99starz,2023/7/13 下午3:59,2023/7/13,Would it be possible with the new update to connect the DAO to a web site?,,,,,
8.07644E+17,shawnzywonzie,2023/7/14 上午11:20,2023/7/14,Started a thread.,,,,,
4.18582E+17,travis9717,2023/7/14 下午3:30,2023/7/14,Where to wrap?,,,,,
8.80794E+17,juliettech,2023/7/16 上午4:52,2023/7/16,https://dao.aragon.org/#/token-wrapper/0x5713c2d9e9d4381bff966b1cdbf52cf4e8addc2c 🙂,,,,,
9.39736E+17,guillermoacost.eth,2023/7/16 下午10:52,2023/7/16,Buenas noches alguien habla español,,,,,
1.08716E+18,marcm_eth,2023/7/17 上午12:04,2023/7/17,"Does anyone know how to get the Token Logo onchain? (the same way as ETH or MATIC)

I created the DAO on Aragon, added the profile image and created the Token",https://cdn.discordapp.com/attachments/1036975360551702568/1130349261381439488/image.png,,,,
8.80794E+17,juliettech,2023/7/17 上午7:07,2023/7/17,Started a thread.,,,,,
2.10379E+17,plopmenz,2023/7/17 上午7:58,2023/7/17,Started a thread.,,,,,
7.50636E+17,_igorsky,2023/7/17 上午8:17,2023/7/17,Hey all,,,,,
7.50636E+17,_igorsky,2023/7/17 上午8:20,2023/7/17,"Glade  to  be here
I have a question
Can a closed (private) dao be built using the Aragon solution?",,,,,
7.50636E+17,_igorsky,2023/7/17 上午8:24,2023/7/17,I  want only DAO members (special token holders) can see any information on our DAO page.,,,,,
8.07644E+17,shawnzywonzie,2023/7/17 上午8:55,2023/7/17,Started a thread.,,,,,
4.18582E+17,travis9717,2023/7/17 下午12:18,2023/7/17,"strange issue I am experiencing. 

On one PC, the dao.aragon.org website is displaying apps. Whereas on a different PC using the same browser, I am getting ""no apps found"" with the same URL.",https://cdn.discordapp.com/attachments/1036975360551702568/1130534107064045618/image.png,,,,
1.0191E+18,ha3874,2023/7/19 上午8:21,2023/7/19,"hi all, glad to be here. We r intending to use Aragon to create a DAO for our AI community. We r from web2 to web3, so we might be naive. Any chance we can setup a demo meeting with someone from Aragon to walk us thru the technology and ask some questions?",,🙌🏽 (1),,,
8.07644E+17,shawnzywonzie,2023/7/19 上午9:07,2023/7/19,Started a thread.,,,,,
8.07644E+17,shawnzywonzie,2023/7/21 上午10:36,2023/7/21,"Hey there @DAO Builders ! 

Aragon is hosting a Twitter Space with Blockchain Lawyers Group in 30 minutes! 
Tune in to learn more about where DAOs stand in the legal space right now.

Set a reminder here: https://twitter.com/i/spaces/1ZkJzXXQzNZKv?s=20",,,,,
1.06565E+18,dvansoye,2023/7/21 上午11:08,2023/7/21,,,,,,
1.06565E+18,dvansoye,2023/7/21 上午11:08,2023/7/21,Could not fetch Space,,,,,
1.06565E+18,dvansoye,2023/7/21 上午11:08,2023/7/21,There seems to be some problems with the link,,,,,
8.07644E+17,shawnzywonzie,2023/7/21 上午11:08,2023/7/21,"https://twitter.com/i/spaces/1ZkJzXXQzNZKv?s=20

Try this link 🙏",,,,,
3.90587E+17,iamtroll,2023/7/21 上午11:23,2023/7/21,Yea his mic is cutting out,,,,,
8.07644E+17,shawnzywonzie,2023/7/21 上午11:25,2023/7/21,Thank you! I let them know. Not sure if theres much we can do though.,,🙏 (1),,,
1.0149E+18,aberon13,2023/7/21 上午11:40,2023/7/21,Registration fails. Constantly displays a message about the need to change the network. The network in the wallet is set correctly,https://cdn.discordapp.com/attachments/1036975360551702568/1131974019315417158/21-07-2023_173951.jpg,,,,
3.90587E+17,iamtroll,2023/7/21 上午11:53,2023/7/21,"I know its not a Q&A lol but could you ask them ""Does lack of legal wrapper prevent DAO's from enforcing an NDA or SLA?"" @Shawnzy",,,,,
8.71717E+17,aleuts,2023/7/21 上午11:59,2023/7/21,@Eagle 🙂,,memes (1),,,
8.39414E+17,eaglelex,2023/7/21 下午3:54,2023/7/21,Hi! It makes things more difficult. The counterparty wants to make sure that it is acting with the “actual�?legal subject. If you don’t have a legal personality it is very difficult to legally determine WHO is the DAO.,,,,,
4.22776E+17,nevvdevv,2023/7/21 下午5:47,2023/7/21,anyone from aragon is in the venue of EthGlobal Paris?,,,,,
4.22776E+17,nevvdevv,2023/7/21 下午5:47,2023/7/21,wanted to ask some questions about developing plugins for aragon,,,,,
8.33602E+17,aclay,2023/7/21 下午6:54,2023/7/21,@juliettech and @JordiM are there @JustAnotherDevv sure they can answer some qs,,,,,
3.90587E+17,iamtroll,2023/7/21 下午7:39,2023/7/21,Interesting... thank you for your response. And great job on the twitter space discussion!,,❤️ (1),,,
7.74201E+17,brickpop,2023/7/22 上午3:49,2023/7/22,I’ll be at the venue in short. Feel free to DM me 👍,,,,,
1.03965E+18,0x_irons,2023/7/22 上午5:19,2023/7/22,"Hey guys, I am struggling to create a DAO using your SDK. I created an IPFS API key with Infura and got this error :",https://cdn.discordapp.com/attachments/1036975360551702568/1132240558123909160/Screenshot_2023-07-22_at_11.19.37.png,,,,
2.10379E+17,plopmenz,2023/7/22 上午5:52,2023/7/22,Created an IPFS Api key? Are you not using the one provided by Aragon? https://aragonorg.notion.site/Aragon-OSx-Environment-URLs-4ee7d17ec26441a8b8b4afcb6ab466b4,,,,,
1.03965E+18,0x_irons,2023/7/22 上午5:53,2023/7/22,I created one with infura : 841b61f7dd75439da62e6ed8b0b3772e,,,,,
1.03965E+18,0x_irons,2023/7/22 上午5:54,2023/7/22,How does I use yours ?,,,,,
8.80794E+17,juliettech,2023/7/22 上午5:59,2023/7/22,Started a thread.,,,,,
8.12822E+17,darlai,2023/7/25 上午10:50,2023/7/25,"Hi, I'm trying to create a DAO using polygon and ledger live. The Walletconnect issue seems to be fixed, but it only seems to want to connect to an eth account, not polygon. Any thoughts from anyone?",,,,,
8.07644E+17,shawnzywonzie,2023/7/25 上午11:46,2023/7/25,Started a thread.,,,,,
1.0191E+18,ha3874,2023/7/26 上午9:07,2023/7/26,"hi everyone , im trying to join the weekly demo meeting but cant get in , is that meeting still happening?",,,,,
8.71717E+17,aleuts,2023/7/26 上午9:11,2023/7/26,https://us02web.zoom.us/j/86439352544,,,,,
1.0191E+18,ha3874,2023/7/26 上午9:12,2023/7/26,ive been waiting for 10mins but no one let me in,,,,,
8.71717E+17,aleuts,2023/7/26 上午9:13,2023/7/26,We've pinged @Pieter (barukimang),,❤️ (1),,,
1.0191E+18,ha3874,2023/7/26 上午9:16,2023/7/26,thank u,,,,,
8.71717E+17,aleuts,2023/7/26 上午9:18,2023/7/26,Thank you! 🙂,,,,,
7.90944E+17,karthikeya_44,2023/7/26 上午10:09,2023/7/26,"hi everyone, i have a doubt rearding the aragon app after creating the DAO from the dashboard i want to index events in there how can i get my dao address.",,,,,
8.07644E+17,shawnzywonzie,2023/7/26 上午10:21,2023/7/26,Started a thread.,,,,,
4.60159E+17,gutter_official_6ix,2023/7/26 下午7:14,2023/7/26,Is there somewhere I can post my DAO?,,,,,
8.71717E+17,aleuts,2023/7/28 上午5:41,2023/7/28,Hi what exactly do you mean? 🙂 Why and where do you want to post it?,,,,,
9.81317E+17,phookiez,2023/8/1 上午9:04,2023/8/1 ,"Hey guys, I'm working with Aark.digital, a perp dex who is working on creating real yield for DAOs taht are sitting on assets. We do this by having single-sided LP, so DAOs holding USDC, ETH, WBTC, and other whitelisted assets can deposit LP and take no diretional risk, simply earning fees on their tokens.",,,,,
9.81317E+17,phookiez,2023/8/1 上午9:05,2023/8/1 ,Would love to talk to some of the DAOs here to see if we can help them unlock their treasuries and earn yield on them moving forward and see what your pain points are.,,🔥 (2),,,
7.31565E+17,rcontre360,2023/8/2 下午1:01,2023/8/2 ,"Hi guys! with your new SDK is there a way to get all daos a user is part of? I see the docs to get all daos: https://devs.aragon.org/docs/sdk/examples/client/get-daos

But I want to know if its possible to get all daos a *user belongs to*",,,,,
8.80794E+17,juliettech,2023/8/2 下午1:58,2023/8/2 ,Started a thread.,,,,,
5.0101E+17,johne_,2023/8/2 下午10:12,2023/8/2 ,"Hello all,
We are a group of testers trying out Aragon. Does anyone know if the testnet function is working, we were not able to deploy our DAO for testing for some reason",,,,,
5.0101E+17,johne_,2023/8/2 下午10:25,2023/8/2 ,,https://cdn.discordapp.com/attachments/1036975360551702568/1136484941392265267/Screenshot_2023-08-02_at_10.25.02_PM.png,,,,
5.0101E+17,johne_,2023/8/2 下午10:25,2023/8/2 ,i get to here then stuck,,,,,
5.0101E+17,johne_,2023/8/2 下午10:25,2023/8/2 ,i have goerli and mumbai in my wallet,,,,,
9.81317E+17,phookiez,2023/8/3 上午5:13,2023/8/3 ,Checking back in on this.,,,,,
5.0101E+17,johne_,2023/8/3 上午8:08,2023/8/3 ,@Lammeur @Pieter (barukimang) getting the same thing you all were getting but on desktop....we had a group of 6 people trying this yesterday...if you have any recommendations let me know,,,,,
8.80794E+17,juliettech,2023/8/3 上午9:16,2023/8/3 ,Started a thread.,,,,,
8.80794E+17,juliettech,2023/8/4 下午2:43,2023/8/4 ,Are you referring to the conversation going on here (https://discord.com/channels/672466989217873929/1131605791766491177) ? If so - please keep questions in threads so we can follow through your issue easier 🙂,,"🙏 (1),👍🏽 (1)",,,
9.75067E+17,mikeethh,2023/8/7 下午9:43,2023/8/7 ,gm,,,,,
1.13448E+18,themalteseeagle,2023/8/8 上午8:24,2023/8/8 ,GmGm 🙂,,,,,
9.88993E+17,lunaduong,2023/8/10 上午3:09,2023/8/10,"Hi @Shawnzy || Community, I'm Luna from Marchi Global. May I ask whom to contact for partnership?",,,,,
3.62186E+17,capitulation.eth,2023/8/10 上午3:26,2023/8/10,gm Luna how can we help?,,,,,
9.88993E+17,lunaduong,2023/8/10 上午3:43,2023/8/10,We are hosting an AMA session next week and would like to invite Aragon to join us.,,,,,
9.88993E+17,lunaduong,2023/8/10 上午3:43,2023/8/10,gm Ivan,,,,,
1.13448E+18,themalteseeagle,2023/8/11 上午8:53,2023/8/11,"Happy Fridayyyy @DAO Builders! :AragonProject1: 

Learn how to spin up your own DAO on Base using the Aragon App in less than 10 minutes in this guide and video 👇

Guide: http://aragon.org/how-to/create-a-dao-on-base-with-the-aragon-app

Video: https://youtu.be/0y8a3Jd6hgI

As always, if you have any questions, hop over in the #❓︱questions channel and start a thread. We're here to help 🙏",,"❤️ (2),👍 (1)",,,
7.29327E+17,IharDabmrouski#0125,2023/8/11 上午11:21,2023/8/11,"Hello everyone, i have this issue when try to use aragon connect",,,,,
7.29327E+17,IharDabmrouski#0125,2023/8/11 上午11:21,2023/8/11,,https://cdn.discordapp.com/attachments/1036975360551702568/1139579317785989212/image.png,,,,
7.29327E+17,IharDabmrouski#0125,2023/8/11 上午11:22,2023/8/11,,https://cdn.discordapp.com/attachments/1036975360551702568/1139579504617074728/image.png,,,,
7.29327E+17,IharDabmrouski#0125,2023/8/11 上午11:22,2023/8/11,"import connect from '@aragon/connect';     ""@aragon/connect"": ""^0.9.0-alpha.1"",",,,,,
4.38387E+17,jharris9999,2023/8/12 上午3:20,2023/8/12,"Hey, I had a couple of Aragon DAOs that I created in 2020. There used to be a list of Aragon powered DAOs but I can't find it. Also, will there be a way to migrate them to BASE? Thx",,�?(1),,,
7.45246E+17,jaibo0217,2023/8/14 上午9:14,2023/8/14,"Hello,
Question on crafting a proposal:
How can I create a proposal for someone to get DAO tokens but they in exchange give ERC20 tokens for them. Currently I only see the option to mint tokens or interact with a smart contract, is there a specific plug-in for that? Thanks in advance.",,,,,
2.10379E+17,plopmenz,2023/8/14 上午9:20,2023/8/14,Only for a specific person to be able to buy them or just allow anyone to buy them at any time?,,,,,
7.45246E+17,jaibo0217,2023/8/14 上午9:27,2023/8/14,We want to use our DAO as a Venture Debt Fund and in the Investor's side of the equation we want investors to be able to deposit their risk-capital and get DAO native tokens proportionately in return.,,,,,
2.10379E+17,plopmenz,2023/8/14 上午9:59,2023/8/14,Should these investors be accepted by the DAO with their deposit or can any investor make such a deposit if they want?,,,,,
7.45246E+17,jaibo0217,2023/8/14 上午10:31,2023/8/14,Hmmm these investors should be accepted by the DAO.,,,,,
2.10379E+17,plopmenz,2023/8/14 上午10:58,2023/8/14,Started a thread.,,,,,
7.31565E+17,rcontre360,2023/8/14 下午12:19,2023/8/14,"Hey guys! when using your subgraph and graphql codegen to generate types I get a typescript error on the generated file. I think is because of your schema definition.

this is the scehma for ERC721Transfer_orderBy it has two fields with the following names: ""token__id"" and ""tokenId""

the graphql codegen translates this into:

export enum Erc721Transfer_OrderBy {
  ...
  TokenId = 'tokenId', // tsc: Duplicated identifier TokenId
  TokenId = 'token__id', // tsc: Duplicated identifier TokenId
  ...
}
and it throws an error that seems to be imposible to fix without changing the schema.
Thanks! ill be removing codegen for aragon for now",,,,,
8.80794E+17,juliettech,2023/8/14 下午4:44,2023/8/14,Started a thread.,,,,,
7.29327E+17,IharDabmrouski#0125,2023/8/15 上午3:37,2023/8/15,"Hello dear aragon team, i have an question. i cloned the repo from (see screenshot), switched to master and now i have a problem. i can't connect to existing organization... My organization was created on goerli",https://cdn.discordapp.com/attachments/1036975360551702568/1140912229215113216/image.png,,,,
7.29327E+17,IharDabmrouski#0125,2023/8/15 上午3:38,2023/8/15,this is localhost,https://cdn.discordapp.com/attachments/1036975360551702568/1140912310303604787/image.png,,,,
7.29327E+17,IharDabmrouski#0125,2023/8/15 上午3:38,2023/8/15,,https://cdn.discordapp.com/attachments/1036975360551702568/1140912392717488189/image.png,,,,
1.12071E+18,mosh1257,2023/8/15 上午4:03,2023/8/15,"You need to integrate your wallet manually, seems you’re experiencing a node error",,,,,
7.29327E+17,IharDabmrouski#0125,2023/8/15 上午4:17,2023/8/15,i don't see any errors in console,,,,,
7.29327E+17,IharDabmrouski#0125,2023/8/15 上午4:19,2023/8/15,Could you please explain what you mean whe say i need to integrate my wallet mannualy?,,,,,
7.29327E+17,IharDabmrouski#0125,2023/8/15 上午4:22,2023/8/15,"seems that all is working now, i switched to goerli on top of page",,,,,
1.12071E+18,mosh1257,2023/8/15 上午4:22,2023/8/15,It’s node error,,,,,
1.12071E+18,mosh1257,2023/8/15 上午4:23,2023/8/15,Is working good now,,,,,
7.29327E+17,IharDabmrouski#0125,2023/8/15 上午4:25,2023/8/15,yes,,,,,
1.13448E+18,themalteseeagle,2023/8/15 上午7:44,2023/8/15,"Glad everything iw working for you now. For future reference, Support for Aragon Classic products is extremely limited. Specifically, these products are:
Aragon Court
Aragon Connect (This is the one youre using)
Aragon Voting
Aragon Vault
Aragon Finance
Aragon Govern

We can attemp to help, however we **highly recommend** you switch and use **Aragon OSx** to avoid any future issues. 

For more information on Aragon OSx you can check the dev docs here:
https://devs.aragon.org",,,,,
1.81262E+17,kharmabum,2023/8/15 上午11:56,2023/8/15,I posted a ? re implementing a local UBI program - would love to get thoughts/opinions from people here https://discord.com/channels/672466989217873929/1141037285303930931/1141037285303930931,,,,,
9.88993E+17,lunaduong,2023/8/16 上午3:04,2023/8/16,Started a thread.,,,,,
1.09305E+18,crama0,2023/8/17 上午4:38,2023/8/17,"@here, I'm a Senior Blockchain and Full Stack Developer experienced in Frontend development, Smart Contract development and Backend development. 
I have experience in developing DEX, Defi, NFT, Bridge and wallet applications. I'm proficient in JavaScript(React.js, Next.js, Angular.js, Vue.js, Web3.js), Solidity and Rust, FunC for smart contract, NodeJS, Django, Golang, Ruby on Rails for the backend development. 
I can help you with most of the crypto-related tasks and setting up blockchain explorer.
If you have any tasks or you are currently hiring a Blockchain Developer or Full Stack Developer, please let me know.",,,,,
8.80794E+17,juliettech,2023/8/17 下午12:45,2023/8/17,Started a thread.,,,,,
1.06527E+18,cherro23,2023/8/18 下午6:40,2023/8/18,"Hey everyone!
Anyone working with flutter + aragon?",,,,,
1.13448E+18,themalteseeagle,2023/8/19 上午9:49,2023/8/19,Started a thread.,,,,,
1.07673E+18,7thwardmademe,2023/8/24 下午10:39,2023/8/24,"Greetings, I'd like to create a DAO, NFT, Token and do it on the L2. In regards to the DAO we'd like to raise funds to start other projects, maybe even as DAOs themselves so wondering does Aragon allow for Series LLCs setups?",,,,,
1.13448E+18,themalteseeagle,2023/8/25 上午9:23,2023/8/25,Started a thread.,,,,,
8.73283E+17,armmgh,2023/8/25 下午3:41,2023/8/25,"Hi guys, have you ever face this issue please? 
`Error HH412: Invalid import @aragon/apps-agent/contracts/Agent.sol from contracts/0.4.24/template/LidoTemplate.sol. Trying to import file using the own package's name.`",,,,,
2.10379E+17,plopmenz,2023/8/26 上午2:11,2023/8/26,"This seems like the old Aragon Client, if possible I'd recommend switching to the new Aragon App :)",,🔥 (3),,,
8.73283E+17,armmgh,2023/8/26 上午6:54,2023/8/26,"yeah seems like that, so shall I use `aragon-client` repo for that right?",,,,,
1.13448E+18,themalteseeagle,2023/8/26 上午9:27,2023/8/26,"Nope, all the info you should need will be in our dev docs.

https://devs.aragon.org 

And if you have any questions we're here for you 😊",,,,,
1.14415E+18,bapak41_71983,2023/8/27 上午6:02,2023/8/27,"Hello everyone, I am new here,  We are building a DAO, and we have some concern with security,  could I ask here some question?",,,,,
1.13448E+18,themalteseeagle,2023/8/28 上午8:44,2023/8/28,Started a thread.,,,,,
1.1385E+18,mikodgoat,2023/8/29 下午6:54,2023/8/29,"Hello,
  My name is David. I am a well trained copywriter and translator. With a proven track record of creating engaging content and ensuring accurate translations, I am confident I can contribute to your projects.
  Please contact me if you need my service.",,,,,
8.73283E+17,armmgh,2023/8/30 上午4:11,2023/8/30,Thanks a lot!,,🫶 (1),,,
4.05879E+17,defialliancedao,2023/8/31 上午4:31,2023/8/31,proposals have vanished: I have proposals going (3 to be exact) but I can only see them when on the proposal page directly and not in my governance section,,,,,
8.71717E+17,aleuts,2023/8/31 上午4:57,2023/8/31,Started a thread.,,,,,
4.05879E+17,defialliancedao,2023/9/2 下午3:09,2023/9/2 ,an you send NFTs to the DAO,,,,,
1.13448E+18,themalteseeagle,2023/9/2 下午3:54,2023/9/2 ,"Yes, you can send and store NFTs in the DAO. However you can't use them for governance at the moment.",,,,,
4.05879E+17,defialliancedao,2023/9/2 下午4:02,2023/9/2 ,ok cool thanks,,,,,
1.13448E+18,themalteseeagle,2023/9/2 下午4:12,2023/9/2 ,You're welcome. If you have any other questions or need help with anything let us know. We're happy to help 😊,,11 (1),,,
4.05879E+17,defialliancedao,2023/9/3 下午3:41,2023/9/3 ,"can anyone explain why my DAO https://app.aragon.org/#/daos/polygon/0xfd18a2fa735142e769b397b2d7c703b2e5d09e84 on polygon, when using on mobile and connecting to Leger live app tells me polygon (this blockchain is not supported eip155:80001)  only allows me to connect my Ethereum wallet address",,,,,
1.13448E+18,themalteseeagle,2023/9/4 上午3:41,2023/9/4 ,Started a thread.,,,,,
9.95384E+17,.frankgalaxy,2023/9/4 上午4:27,2023/9/4 ,I tried to make this work but lost money with HOP..,,,,,
1.13448E+18,themalteseeagle,2023/9/4 上午5:29,2023/9/4 ,Make what work? Can you be more specific?,,,,,
9.95384E+17,.frankgalaxy,2023/9/6 上午5:33,2023/9/6 ,I was trying to create a DAO but had to use HOP to convert ETH to some other coin. But that coin was never added to my account. So overall the process was broken and I was unable to make it happen.,,,,,
1.13448E+18,themalteseeagle,2023/9/6 上午5:38,2023/9/6 ,What chain were you trying to launch on?,,,,,
8.71717E+17,aleuts,2023/9/6 上午5:44,2023/9/6 ,@Pieter (barukimang),,,,,
3.89019E+17,barukimang,2023/9/6 上午6:14,2023/9/6 ,And @FrankGalaxy could you share a link to your DAO?,,,,,
2.10379E+17,plopmenz,2023/9/6 上午6:15,2023/9/6 ,"There should be no reason to convert ETH to another coin to create your DAO (expect MATIC for Polygon, but then you need to bridge those funds to Polygon network). There is a good chance you did receive the other coin too, but it just does not show in your wallet, could you share your address to investigate? :)",,,,,
8.12014E+17,siddesh.eth,2023/9/6 上午9:04,2023/9/6 ,"Hey, I'm using Aragon SDK and I often end up getting ```NoNodesAvailableError: No graphql nodes available```

am I doing something wrong?",,,,,
8.71717E+17,aleuts,2023/9/6 上午9:40,2023/9/6 ,@Jose,,,,,
3.54024E+17,ppbh,2023/9/6 上午9:44,2023/9/6 ,"Are you passing custom contextParams when you create the context or are you using the default ones, also what version of the sdk are you using?",,,,,
2.30592E+17,rosti68,2023/9/8 上午8:15,2023/9/8 ,"Heyo! I've got a question, as there is a surging problem throughout the communities with Unverified delegators which makes a governance process untransparent and in some cases unfair. 

Are there any discussions or initiatives around identifying these delegators via DID and ZKrollUps to eliminate fraud risks?🤔",,,,,
8.71717E+17,aleuts,2023/9/8 上午8:18,2023/9/8 ,@Michael | Aragon @Carlos Juarez || Aragon.org,,,,,
1.09697E+18,protector1073,2023/9/10 下午8:54,2023/9/10,hi everyone,,pokemonhi (1),,,
8.70254E+17,martian0564,2023/9/11 上午8:40,2023/9/11,Martain a blockchain engineer based in Nairobi . We are building a developer dao called KibokoDAO on Aragon here in Nairobi aiming to increase grassroots adoption of block chain and web3 technologies in Kenya and beyond. Planning to achieve these by harnessing the power of open source collaboration. Peer to peer running and collaborative pulling of resources. Calling upon all to walk with me and support me in ways you can. You can drop a DM here or on X @kibokoDAO,,,,,
8.24982E+17,0xdevnet,2023/9/11 下午1:54,2023/9/11,"Hello there,

I hope this message finds you well. I am reaching out as a Tech Lead, Full Stack Software Engineer with a background in web app development, blockchain technologies, and fintech. I am proficient in a variety of programming languages and technologies, including:

- Frontend (HTML5, CSS3, TailwindCSS, JavaScript, TypeScript, and React.js)
- Backend (Node.js, Express.js, Python, Django, Rust, and Go)
- Web3 technologies (Web3, Wagmi, IPFS,  Alchemy, and The Graph)
- Databases (MySQL, Postgres, MongoDB, RDS, and DynamoDB)
- Smart contracts (Solidity, Wasm, Cairo, Hardhat, and Foundry)
- Cloud services (AWS, GCP, Azure, and Docker)
- Blockchain: (EVM, Solana, Cosmos-SDK, and Rollups)

I am actively seeking new opportunities in my field and wanted to inquire if there might be an opportunity of interest on your end.
I am available to start immediately. Looking forward to your response.

Best regards!",,,,,
1.13448E+18,themalteseeagle,2023/9/11 下午2:00,2023/9/11,"Thanks for stopping in @0xdevnet 

Have you checked out our listing on Lever?

https://jobs.lever.co/aragon/ad69603f-91a1-47c7-9ccd-01eabba61e73",,,,,
3.57317E+17,.skyfoxx,2023/9/11 下午11:20,2023/9/11,"Hey guys, we're working on a web3 forum to help take DAO governance to the next level. 🤯 

I am looking for DAOs who are willing to give us feedback on our product (currently free) 🤝 

In exchange, they get AI Analysis for any proposals they have ongoing. 🤖 

Would love to demo it if possible

May I create a proposal for this?

(Happy to answer any questions!)",,,,,
8.12014E+17,siddesh.eth,2023/9/12 上午5:19,2023/9/12,"Here is my context

```const PolygonContextParams: ContextParams = {
 
  network: SupportedNetwork.MUMBAI,
  web3Providers: 'https://polygon-mumbai.g.alchemy.com/v2/<key>',
  signer: Wallet.createRandom(),
};
```

Also im using these 2 packages

```  ""@aragon/sdk-client"": ""^1.13.1-rc1"",
    ""@aragon/sdk-client-common"": ""^1.5.0-rc0"",
```",,,,,
4.94466E+17,tsu.douady,2023/9/12 上午8:50,2023/9/12,"Hey guys, just wondering a few things, in case someone has that knowledge:
- Is there any way to install a plugin only through the dapp web frontend? I can't seem to succeed on this. Creating a proposal, I only can withdraw funds from the DAO or interact with an external contract. How am I supposed to install a plugin that way? Call the plugin installer?
- Do you know if a permissions plugin can safeguard the deposit function of the DAO?",,,,,
1.13448E+18,themalteseeagle,2023/9/12 上午8:55,2023/9/12,Started a thread.,,,,,
1.13448E+18,themalteseeagle,2023/9/12 上午8:58,2023/9/12,"Hey @Tsu Great Questions! 

- No, if you would like to install plugins it will need to be done using Aragon OSx. From the front end you will be able to Withdraw funds, issue tokens (if token based DAO), add/remove wallets (If a multisig DAO), or interact with an external contract using the smart contract composer. 
- I dont believe this is possible, as anyone with the DAOs address can deposit funds to the DAO the same as with any wallet address.",,,,,
1.12178E+18,srinithisivakumar,2023/9/12 上午8:59,2023/9/12,"Hello!
Are we allowed to pitch here?
Really interested in connecting with the right people!",,,,,
